	-----------------------------------------------------------------	
	Trajectory	0

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	16	71.5921	0	-0.00455473	2.82082	0.0788551	(112.249,17.9801,45.4233)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
162.99	-1.94024	44.9797	0.866016	-0.115921	-0.174051	9.20723	Al
170.21	-2.90669	43.5286	0.866016	-0.115921	-0.174051	9.16838	Al
174.165	-3.43602	42.7339	0.866016	-0.115921	-0.174051	9.14703	Al
181.687	-4.44289	41.2221	0.866016	-0.115921	-0.174051	9.10635	Al
181.807	-4.45898	41.1979	0.866016	-0.115921	-0.174051	9.10569	Al
182.702	-4.57878	41.018	0.866016	-0.115921	-0.174051	9.10084	Al
194.15	-6.11113	38.7173	0.798258	0.0617536	-0.431543	9.03868	Al
200.453	-5.62352	35.3097	0.798258	0.0617536	-0.431543	9.00136	Al
200.682	-5.6058	35.1859	0.798258	0.0617536	-0.431543	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	189

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	15	138.698	0	-0.00455229	2.27096	0.0957464	(109.16,-4.79008,80.9326)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.575694	6.33787	0	0.939693	0	0.34202	10	Al
9.41405	6.33787	3.2169	0.874773	0.0486686	0.658543	9.95886	Al
19.168	6.88053	10.5598	0.874773	0.0486686	0.658543	9.90993	Al
46.7349	8.41424	31.3126	0.868562	-0.105438	0.702477	9.77113	Al
53.9646	7.5366	37.1599	0.868562	-0.105438	0.702477	9.73407	Al
58.07	7.03824	40.4802	0.868562	-0.105438	0.702477	9.71296	Al
72.1776	5.32566	51.8902	0.868562	-0.105438	0.702477	9.64031	Al
111.578	0.542663	83.7569	0.868562	-0.105438	0.702477	9.43622	Al
123.337	-0.884802	93.2673	0.868562	-0.105438	0.702477	9.3743	Al
132.359	-1.98003	100.564	0.800281	-0.348327	0.595955	9.32655	Al
137.734	-4.31914	104.566	0.800281	-0.348327	0.595955	9.29557	Al
148.935	-9.19446	112.907	0.800281	-0.348327	0.595955	9.23081	Al
173.667	-19.9593	131.325	0.800281	-0.348327	0.595955	9.08707	Al
180.278	-22.8368	136.248	0.597171	-0.516352	0.274079	9.04819	Al
184.172	-26.2037	138.035	0.446966	-0.63854	0.180365	9.01739	Al
185.813	-28.5487	138.698	0.446966	-0.63854	0.180365	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	190

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	20	25.2699	0	-0.00454573	3.29502	0.0824134	(107.562,15.7104,17.3927)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.308856	-6.69673	0	0.939693	0	0.34202	10	Al
30.6201	-6.69673	11.0324	0.939693	0	0.34202	9.85891	Al
31.2033	-6.69673	11.2446	0.939693	0	0.34202	9.85616	Al
42.4545	-6.69673	15.3398	0.907614	0.15813	0.137526	9.80321	Al
51.1281	-5.18556	16.654	0.907614	0.15813	0.137526	9.76076	Al
53.5875	-4.75708	17.0267	0.907614	0.15813	0.137526	9.74869	Al
57.663	-4.04702	17.6442	0.907614	0.15813	0.137526	9.72866	Al
72.4878	-1.46415	19.8905	0.907614	0.15813	0.137526	9.65568	Al
80.8357	-0.00972595	21.1555	0.907614	0.15813	0.137526	9.61436	Al
96.9869	2.80423	23.6028	0.907614	0.15813	0.137526	9.53413	Al
98.6325	3.09093	23.8521	0.810243	0.475833	0.0462618	9.5259	Al
109.826	9.66456	24.4912	0.810243	0.475833	0.0462618	9.46318	Al
111.929	10.8998	24.6113	0.810243	0.475833	0.0462618	9.45133	Al
122.085	16.8637	25.1911	0.810243	0.475833	0.0462618	9.39408	Al
123.465	17.6742	25.2699	0.896175	0.447477	-0.178527	9.38626	Al
142.097	26.9776	21.5582	0.896175	0.447477	-0.178527	9.29079	Al
166.465	39.1452	16.7038	0.874737	0.544668	-0.301193	9.16494	Al
182.368	49.0475	11.228	0.874737	0.544668	-0.301193	9.07992	Al
187.541	52.2681	9.44705	0.680159	0.777879	-0.322659	9.05207	Al
194.773	60.5398	6.016	0.818774	0.624509	-0.307277	9.00186	Al
195.095	60.7851	5.89529	0.818774	0.624509	-0.307277	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	191

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	28	129.979	0	-0.00454651	3.40722	0.0768464	(75.097,47.7036,62.2294)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
1.10368	-1.31876	0	0.939693	0	0.34202	10	Al
4.30189	-1.31876	1.16405	0.939693	0	0.34202	9.98511	Al
4.44621	-1.31876	1.21658	0.939693	0	0.34202	9.98444	Al
10.4405	-1.31876	3.39832	0.939693	0	0.34202	9.95651	Al
32.7147	-1.31876	11.5055	0.873663	0.361518	0.383782	9.85248	Al
38.6191	1.12447	14.0992	0.712735	0.525614	0.50932	9.82258	Al
43.4451	4.68343	17.5478	0.712735	0.525614	0.50932	9.79255	Al
47.8344	7.92041	20.6844	0.712735	0.525614	0.50932	9.76517	Al
48.9713	8.7588	21.4968	0.712735	0.525614	0.50932	9.75807	Al
53.2516	11.9153	24.5555	0.712735	0.525614	0.50932	9.7313	Al
53.6067	12.1772	24.8092	0.54736	0.615394	0.602012	9.72907	Al
56.345	15.2559	27.821	0.54736	0.615394	0.602012	9.70672	Al
79.5994	41.4007	53.3973	0.54736	0.615394	0.602012	9.51659	Al
81.0343	43.0139	54.9754	0.54736	0.615394	0.602012	9.50468	Al
81.3566	43.3763	55.3299	0.452356	0.458595	0.789755	9.502	Al
82.8223	44.8622	57.8888	0.452356	0.458595	0.789755	9.48726	Al
89.6513	51.7854	69.8114	0.243917	0.679066	0.712193	9.41851	Al
90.7619	54.8772	73.054	0.243917	0.679066	0.712193	9.39765	Al
95.2262	67.3058	86.0889	0.243917	0.679066	0.712193	9.31369	Al
97.6938	74.1757	93.2939	0.243917	0.679066	0.712193	9.26695	Al
98.3652	76.0448	95.2543	0.243917	0.679066	0.712193	9.25419	Al
98.4952	76.4067	95.6338	0.512574	0.625093	0.609226	9.25171	Al
112.104	93.0024	111.808	0.355444	0.649843	0.689018	9.12844	Al
112.845	94.3582	113.246	0.355444	0.649843	0.689018	9.11865	Al
114.81	97.9503	117.054	0.355444	0.649843	0.689018	9.0927	Al
115.325	98.8925	118.053	0.355444	0.649843	0.689018	9.08588	Al
117.711	103.254	122.677	0.355444	0.649843	0.689018	9.05429	Al
119.723	106.932	126.578	0.256459	0.784255	0.583806	9.02756	Al
121.217	111.502	129.979	0.256459	0.784255	0.583806	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	192

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	25	56.2093	0	-0.00455113	3.45424	0.0642902	(109.83,19.7136,26.7578)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.327871	-5.10517	0	0.939693	0	0.34202	10	Al
1.69423	-5.10517	0.497314	0.929773	0.0335895	0.205939	9.99364	Al
8.43099	-4.8618	1.98947	0.92578	-0.111131	0.178607	9.96193	Al
19.0121	-6.13196	4.03085	0.92578	-0.111131	0.178607	9.91179	Al
19.5055	-6.19118	4.12602	0.878396	0.369485	0.218125	9.90945	Al
38.418	1.76412	8.82242	0.878396	0.369485	0.218125	9.81461	Al
58.2372	10.1008	13.744	0.96266	0.188549	0.132746	9.71449	Al
85.4586	15.4324	17.4977	0.96266	0.188549	0.132746	9.58801	Al
91.4756	16.6109	18.3274	0.96266	0.188549	0.132746	9.55978	Al
99.4277	18.1685	19.4239	0.918763	0.137804	0.31299	9.52237	Al
103.964	18.8489	20.9693	0.918763	0.137804	0.31299	9.49995	Al
107.072	19.315	22.028	0.918763	0.137804	0.31299	9.48456	Al
116.213	20.686	25.142	0.918763	0.137804	0.31299	9.43923	Al
122.939	21.6949	27.4335	0.918763	0.137804	0.31299	9.40576	Al
122.999	21.7039	27.4538	0.918763	0.137804	0.31299	9.40546	Al
127.28	22.346	28.9122	0.918763	0.137804	0.31299	9.3841	Al
138.77	24.0693	32.8263	0.866049	0.289098	0.395883	9.32666	Al
139.961	24.4669	33.3708	0.866049	0.289098	0.395883	9.32031	Al
142.319	25.2543	34.4491	0.866049	0.289098	0.395883	9.30774	Al
152.621	28.6932	39.1582	0.866049	0.289098	0.395883	9.25276	Al
161.025	31.4984	42.9995	0.866049	0.289098	0.395883	9.20771	Al
164.53	32.6684	44.6018	0.866049	0.289098	0.395883	9.18885	Al
165.593	33.0234	45.0878	0.850427	0.407345	0.285029	9.18312	Al
174.084	37.0905	47.9337	0.850427	0.407345	0.285029	9.1365	Al
185.954	42.7758	51.9119	0.850427	0.407345	0.285029	9.07107	Al
198.776	48.9175	56.2093	0.850427	0.407345	0.285029	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	193

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	17	64.9422	0	-0.00454776	3.04299	0.0511986	(110.486,39.9255,34.3444)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.381915	-0.664448	0	0.939693	0	0.34202	10	Al
21.3678	-0.664448	7.63824	0.939693	0	0.34202	9.90232	Al
24.7181	-0.664448	8.85764	0.864768	0.360627	0.457435	9.8866	Al
25.4908	-0.342199	9.26639	0.897274	0.429115	0.253443	9.88266	Al
65.878	18.9727	20.6741	0.897274	0.429115	0.253443	9.68398	Al
75.1118	23.3886	23.2822	0.897274	0.429115	0.253443	9.63785	Al
84.6203	27.936	25.968	0.897274	0.429115	0.253443	9.59016	Al
88.9509	30.0071	27.1912	0.897274	0.429115	0.253443	9.56836	Al
93.9189	32.383	28.5945	0.897274	0.429115	0.253443	9.54331	Al
101.15	35.8413	30.637	0.897274	0.429115	0.253443	9.50677	Al
105.131	37.745	31.7614	0.897274	0.429115	0.253443	9.48659	Al
111.618	40.8473	33.5936	0.897274	0.429115	0.253443	9.45366	Al
162.5	65.1812	47.9657	0.897274	0.429115	0.253443	9.19468	Al
166.916	67.2935	49.2132	0.845431	0.321348	0.43028	9.17172	Al
173.005	69.6079	52.3121	0.845431	0.321348	0.43028	9.13806	Al
186.784	74.8452	59.3248	0.845431	0.321348	0.43028	9.06166	Al
193.282	77.315	62.6318	0.845431	0.321348	0.43028	9.02541	Al
197.821	79.0404	64.9422	0.845431	0.321348	0.43028	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	194

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	25	142.081	0	-0.00453835	3.29771	0.0924358	(68.3661,-2.6177,57.1098)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
2.72351	0.141793	0	0.939693	0	0.34202	10	Al
5.41672	0.141793	0.980246	0.939693	0	0.34202	9.98746	Al
19.2983	0.141793	6.03274	0.857817	0.106563	-0.05811	9.92279	Al
30.6514	1.55214	5.26367	0.867072	-0.0756707	-0.0668777	9.86455	Al
31.2008	1.50419	5.22129	0.873506	-0.00790353	0.0445183	9.86175	Al
52.0903	1.31519	6.28592	0.336832	-0.0444606	0.824833	9.75602	Al
52.7906	1.22275	8.00086	0.336832	-0.0444606	0.824833	9.74675	Al
53.2374	1.16377	9.09489	0.336832	-0.0444606	0.824833	9.74083	Al
58.4305	0.478298	21.8119	0.336832	-0.0444606	0.824833	9.67202	Al
59.6966	0.311181	24.9122	0.336832	-0.0444606	0.824833	9.65515	Al
61.1212	0.123135	28.4008	0.336832	-0.0444606	0.824833	9.63615	Al
64.5967	-0.335616	36.9116	0.336832	-0.0444606	0.824833	9.58971	Al
68.1061	-0.79884	45.5053	0.336832	-0.0444606	0.824833	9.54265	Al
70.0398	-1.05408	50.2406	0.336832	-0.0444606	0.824833	9.51662	Al
70.1754	-1.07199	50.5728	0.336832	-0.0444606	0.824833	9.51479	Al
73.4035	-1.49808	58.4776	0.336832	-0.0444606	0.824833	9.47124	Al
79.4841	-2.3007	73.3679	0.336832	-0.0444606	0.824833	9.38891	Al
80.1308	-2.38606	74.9514	0.314474	-0.185585	0.813615	9.38009	Al
81.4357	-3.15614	78.3275	0.314474	-0.185585	0.813615	9.36103	Al
85.9295	-5.80815	89.9541	0.314474	-0.185585	0.813615	9.29527	Al
88.9511	-7.5913	97.7715	0.387253	-0.0467383	0.825912	9.25082	Al
99.7487	-8.89449	120.8	0.387253	-0.0467383	0.825912	9.12135	Al
100.517	-8.98718	122.438	0.387253	-0.0467383	0.825912	9.11204	Al
105.445	-9.582	132.949	0.387253	-0.0467383	0.825912	9.05226	Al
107.528	-9.83342	137.392	0.387253	-0.0467383	0.825912	9.02686	Al
109.727	-10.0988	142.081	0.387253	-0.0467383	0.825912	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	195

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
yes	no	no	yes	6	3.07389	0	-0.00440689	3.18943	0.0938285	(24.4916,5.04985,0.958178)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-2.22395	1.86971	0	0.939693	0	0.34202	10	Al
6.22149	1.86971	3.07389	0.838165	0.145893	-0.0970611	9.96069	Al
8.67994	2.29763	2.78919	0.838165	0.145893	-0.0970611	9.94782	Al
27.86	5.63617	0.568104	0.838165	0.145893	-0.0970611	9.84732	Al
29.3457	5.89476	0.396064	0.838165	0.145893	-0.0970611	9.83948	Al
31.7931	6.32078	0.112644	0.838165	0.145893	-0.0970611	9.82655	Al
43.0491	8.28003	-1.19083	0.838165	0.145893	-0.0970611	9.76701	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	196

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	22	113.801	0	-0.00458599	3.38813	0.121044	(123.519,16.427,65.3464)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-1.69235	-0.216917	0	0.939693	0	0.34202	10	Al
16.3568	-0.216917	6.56937	0.939693	0	0.34202	9.91599	Al
29.2038	-0.216917	11.2453	0.939693	0	0.34202	9.8558	Al
32.9031	-0.216917	12.5917	0.939693	0	0.34202	9.83838	Al
82.285	-0.216917	30.5653	0.919881	0.0227246	0.525559	9.60562	Al
87.6839	-0.0835443	33.6498	0.907803	0.161734	0.497044	9.57915	Al
89.0446	0.158882	34.3949	0.813047	0.318553	0.656081	9.57237	Al
101.45	5.01923	44.405	0.727192	0.490906	0.645807	9.50335	Al
112.014	12.1511	53.7874	0.727192	0.490906	0.645807	9.43727	Al
114.236	13.6506	55.76	0.813823	0.543643	0.423492	9.4233	Al
116.587	15.2211	56.9834	0.892987	0.403624	0.416638	9.41008	Al
122.176	17.7474	59.5912	0.81076	0.18393	0.666673	9.38139	Al
122.332	17.7828	59.7193	0.846176	0.0902664	0.556405	9.38051	Al
127.964	18.3836	63.4231	0.819975	0.139225	0.66057	9.34992	Al
155.473	23.0543	85.5836	0.819975	0.139225	0.66057	9.19541	Al
161.617	24.0976	90.5339	0.761302	0.319115	0.702004	9.16045	Al
164.081	25.1303	92.8057	0.761302	0.319115	0.702004	9.14531	Al
166.626	26.197	95.1523	0.761302	0.319115	0.702004	9.12966	Al
177.821	30.8897	105.475	0.761302	0.319115	0.702004	9.06068	Al
182.69	32.9308	109.966	0.761302	0.319115	0.702004	9.0305	Al
183.055	33.0837	110.302	0.775424	0.131646	0.782238	9.02824	Al
184.059	33.2541	111.314	0.793092	0.0723321	0.532322	9.02211	Al
187.764	33.5921	113.801	0.793092	0.0723321	0.532322	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	197

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	21	139.115	0	-0.00456512	3.29844	0.123203	(105.536,-44.6263,75.308)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.452835	-0.939432	0	0.939693	0	0.34202	10	Al
12.0512	-0.939432	4.55111	0.906041	-0.213761	0.182249	9.9418	Al
13.8424	-1.36203	4.91141	0.913028	-0.261066	0.382696	9.93311	Al
24.2704	-4.34372	9.28228	0.844566	-0.404735	0.734906	9.88289	Al
52.7087	-17.972	34.0282	0.844566	-0.404735	0.734906	9.73427	Al
61.6518	-22.2578	41.8101	0.844566	-0.404735	0.734906	9.68698	Al
66.4344	-24.5497	45.9717	0.844566	-0.404735	0.734906	9.6616	Al
82.0035	-32.0108	59.5193	0.647723	-0.566072	0.410294	9.57881	Al
82.7924	-32.7002	60.019	0.647723	-0.566072	0.410294	9.5733	Al
89.7212	-38.7556	64.408	0.647723	-0.566072	0.410294	9.52492	Al
101.154	-48.7472	71.65	0.686488	-0.457116	0.277935	9.44477	Al
114.581	-57.6877	77.0859	0.830327	-0.282299	0.467855	9.35538	Al
123.313	-60.6564	82.0061	0.830327	-0.282299	0.467855	9.30697	Al
126.372	-61.6966	83.73	0.832932	-0.130644	0.892763	9.28994	Al
133.759	-62.8552	91.6469	0.832932	-0.130644	0.892763	9.24889	Al
135.866	-63.1857	93.9057	0.832932	-0.130644	0.892763	9.23714	Al
149.393	-65.3075	108.405	0.832932	-0.130644	0.892763	9.16164	Al
156.386	-66.4042	115.899	0.832932	-0.130644	0.892763	9.12237	Al
160.141	-66.9932	119.924	0.832932	-0.130644	0.892763	9.10121	Al
174.555	-69.2541	135.374	0.832932	-0.130644	0.892763	9.01984	Al
177.216	-69.6713	138.225	0.832932	-0.130644	0.892763	9.00472	Al
178.046	-69.8015	139.115	0.832932	-0.130644	0.892763	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	198

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	20	26.0982	0	-0.00452625	3.43995	0.0713725	(90.5469,-19.3971,19.1476)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-1.38815	2.82309	0	0.939693	0	0.34202	10	Al
-0.285108	2.82309	0.401474	0.939693	0	0.34202	9.99487	Al
4.15001	2.82309	2.01573	0.939693	0	0.34202	9.97421	Al
33.7654	2.82309	12.7948	0.923764	-0.037615	0.167603	9.83609	Al
37.1614	2.6848	13.411	0.923764	-0.037615	0.167603	9.8198	Al
39.7897	2.57778	13.8879	0.923764	-0.037615	0.167603	9.80718	Al
48.4824	2.22382	15.465	0.923764	-0.037615	0.167603	9.7654	Al
54.9531	1.96034	16.639	0.923764	-0.037615	0.167603	9.7342	Al
75.4064	1.1275	20.35	0.870571	-0.297442	0.0547396	9.63532	Al
93.2185	-4.95823	21.47	0.870571	-0.297442	0.0547396	9.54324	Al
96.1911	-5.97388	21.6569	0.802659	-0.452863	0.0510383	9.52775	Al
97.3657	-6.63655	21.7316	0.696766	-0.631815	0.106148	9.52111	Al
99.3893	-8.47154	22.0398	0.696766	-0.631815	0.106148	9.50792	Al
111.094	-19.0849	23.8229	0.696766	-0.631815	0.106148	9.43154	Al
125.016	-31.7093	25.9439	0.696766	-0.631815	0.106148	9.34012	Al
126.029	-32.6277	26.0982	0.508681	-0.719918	-0.0733376	9.33342	Al
134.129	-44.092	24.9303	0.721868	-0.564386	0.00419389	9.25998	Al
141.448	-49.8145	24.9728	0.721868	-0.564386	0.00419389	9.21293	Al
155.926	-61.1339	25.057	0.721868	-0.564386	0.00419389	9.11951	Al
163.449	-67.0156	25.1007	0.721868	-0.564386	0.00419389	9.07059	Al
174.258	-75.4666	25.1635	0.721868	-0.564386	0.00419389	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	199

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	22	125.162	0	-0.00450456	3.76126	0.101693	(70.4196,25.3934,40.5817)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.129329	-4.17337	0	0.939693	0	0.34202	10	Al
0.773727	-4.17337	0.234542	0.939693	0	0.34202	9.997	Al
4.18582	-4.17337	1.47644	0.939693	0	0.34202	9.98111	Al
15.3193	-4.17337	5.52869	0.939693	0	0.34202	9.92922	Al
31.0956	-4.17337	11.2708	0.939693	0	0.34202	9.85538	Al
31.5048	-4.17337	11.4197	0.939693	0	0.34202	9.85345	Al
32.1126	-4.17337	11.641	0.939693	0	0.34202	9.85059	Al
45.8018	-4.17337	16.6234	0.80145	0.502557	0.42467	9.78613	Al
53.1879	0.458205	20.5372	0.80145	0.502557	0.42467	9.74514	Al
58.7418	3.94082	23.48	0.678831	0.655827	0.425034	9.71422	Al
58.7607	3.95902	23.4918	0.678831	0.655827	0.425034	9.7141	Al
65.2454	10.224	27.5521	0.678831	0.655827	0.425034	9.67137	Al
77.0284	21.6077	34.9298	0.77255	0.646453	0.298808	9.59347	Al
96.4748	37.8801	42.4513	0.708193	0.596837	0.437717	9.4798	Al
99.0157	40.0214	44.0217	0.708193	0.596837	0.437717	9.46345	Al
99.2849	40.2483	44.1881	0.287533	0.453908	0.848492	9.46172	Al
102.225	44.8889	52.8628	0.287533	0.453908	0.848492	9.41506	Al
102.331	45.0571	53.1772	0.287533	0.453908	0.848492	9.41336	Al
103.616	47.0855	56.9689	0.287533	0.453908	0.848492	9.39288	Al
113.334	62.4272	85.6473	0.175844	0.384121	0.916669	9.23776	Al
115.012	66.0911	94.3908	0.220859	0.520006	0.824744	9.19342	Al
118.051	73.2482	105.742	0.293237	0.634733	0.705041	9.1292	Al
126.128	90.7315	125.162	0.293237	0.634733	0.705041	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	200

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
yes	no	yes	yes	4	7.13022	0	-0.00439984	3.0954	0.424273	(21.0818,-3.06518,2.9226)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.229635	-0.0470939	0	0.939693	0	0.34202	10	Al
19.3605	-0.0470939	7.13022	0.275882	-0.483723	-0.674374	9.90881	Al
20.1223	-1.38286	5.26798	0.275882	-0.483723	-0.674374	9.89665	Al
20.4923	-2.03161	4.36354	0.275882	-0.483723	-0.674374	9.89074	Al
24.352	-8.79917	-5.07132	0.275882	-0.483723	-0.674374	9.82902	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	201

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	25	49.1336	0	-0.00454193	3.27213	0.0432288	(99.5536,22.283,34.1506)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.972848	-3.34607	0	0.939693	0	0.34202	10	Al
3.86648	-3.34607	1.76137	0.939693	0	0.34202	9.97747	Al
20.2756	-3.34607	7.7338	0.939693	0	0.34202	9.90096	Al
22.4995	-3.34607	8.54324	0.939693	0	0.34202	9.89053	Al
28.7026	-3.34607	10.801	0.939693	0	0.34202	9.86141	Al
35.3826	-3.34607	13.2323	0.939693	0	0.34202	9.82998	Al
82.8464	-3.34607	30.5077	0.790016	0.538671	0.339255	9.60611	Al
83.7451	-2.73329	30.8936	0.695008	0.686958	0.28964	9.60098	Al
86.2483	-0.259053	31.9368	0.695008	0.686958	0.28964	9.58473	Al
89.144	2.60305	33.1436	0.695008	0.686958	0.28964	9.5659	Al
89.7841	3.23578	33.4104	0.695008	0.686958	0.28964	9.56173	Al
93.1834	6.59566	34.827	0.695008	0.686958	0.28964	9.53959	Al
95.1248	8.51461	35.6361	0.695008	0.686958	0.28964	9.52692	Al
95.227	8.61557	35.6786	0.695008	0.686958	0.28964	9.52625	Al
99.4057	12.7459	37.4201	0.695008	0.686958	0.28964	9.49895	Al
99.8869	13.2215	37.6206	0.695008	0.686958	0.28964	9.4958	Al
108.011	21.2518	41.0064	0.695008	0.686958	0.28964	9.4426	Al
120.433	33.53	46.1832	0.695008	0.686958	0.28964	9.3609	Al
121.762	34.843	46.7368	0.867545	0.635203	0.0316979	9.35211	Al
143.042	50.4241	47.5143	0.867545	0.635203	0.0316979	9.23915	Al
144.953	51.823	47.5841	0.867545	0.635203	0.0316979	9.22891	Al
151.282	56.4574	47.8154	0.867545	0.635203	0.0316979	9.19497	Al
153.058	57.7573	47.8803	0.867545	0.635203	0.0316979	9.18543	Al
164.773	66.3351	48.3083	0.867545	0.635203	0.0316979	9.12238	Al
168.845	69.3165	48.4571	0.867545	0.635203	0.0316979	9.10035	Al
187.36	82.8728	49.1336	0.867545	0.635203	0.0316979	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	202

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	15	60.3297	0	-0.00452784	2.55339	0.120567	(96.6527,-18.4492,30.9222)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-1.52949	5.27396	0	0.939693	0	0.34202	10	Al
12.5837	5.27396	5.13679	0.939693	0	0.34202	9.93431	Al
40.2195	5.27396	15.1954	0.939693	0	0.34202	9.80501	Al
55.6046	5.27396	20.7951	0.881342	-0.192095	0.049352	9.73231	Al
59.7451	4.3715	21.027	0.840966	-0.357286	0.103505	9.71133	Al
66.0244	1.70374	21.7998	0.840966	-0.357286	0.103505	9.67792	Al
66.1448	1.6526	21.8146	0.840966	-0.357286	0.103505	9.67728	Al
71.1528	-0.47509	22.431	0.908097	-0.248859	0.197205	9.65057	Al
107.041	-10.3101	30.2246	0.626946	-0.736165	0.267838	9.47291	Al
110.573	-14.4575	31.7336	0.626946	-0.736165	0.267838	9.44722	Al
111.691	-15.7705	32.2113	0.626946	-0.736165	0.267838	9.43907	Al
119.203	-24.5908	35.4203	0.626946	-0.736165	0.267838	9.38429	Al
127.532	-34.3702	38.9784	0.813719	-0.562332	0.350749	9.32328	Al
151.947	-51.2431	49.5026	0.686703	-0.688964	0.274446	9.18478	Al
171.289	-70.6478	57.2325	0.686703	-0.688964	0.274446	9.05328	Al
179.038	-78.4229	60.3297	0.686703	-0.688964	0.274446	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	203

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	25	51.8822	0	-0.00453653	3.87688	0.0502062	(104.681,1.78768,31.4956)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.097143	0.421322	0	0.939693	0	0.34202	10	Al
5.96376	0.421322	2.20599	0.939693	0	0.34202	9.97179	Al
33.0759	0.421322	12.074	0.923844	0.158922	0.421293	9.84531	Al
47.8275	2.95894	18.801	0.947475	-0.108504	0.2668	9.77463	Al
