	-----------------------------------------------------------------	
	Trajectory	0

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	16	71.5921	0	-0.00455473	2.82082	0.0788551	(112.249,17.9801,45.4233)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
184.197	-12.7686	8.75276	0.823054	-0.393518	0.0766729	9.08974	Al
190.087	-15.5847	9.30145	0.823054	-0.393518	0.0766729	9.05606	Al
194.151	-17.5277	9.68002	0.823054	-0.393518	0.0766729	9.03276	Al
195.96	-18.3926	9.84853	0.706721	-0.517881	-0.0315151	9.02236	Al
199.299	-20.8393	9.69963	0.706721	-0.517881	-0.0315151	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	27

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
yes	no	no	yes	11	9.44392	0	-0.00442219	2.42703	0.117871	(37.8107,7.03687,4.43112)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
1.74541	2.0371	0	0.939693	0	0.34202	10	Al
2.69436	2.0371	0.345389	0.939693	0	0.34202	9.99558	Al
7.63384	2.0371	2.14321	0.939693	0	0.34202	9.97258	Al
8.81964	2.0371	2.57481	0.916416	0.221059	0.340819	9.96705	Al
25.6837	6.10509	8.84664	0.916416	0.221059	0.340819	9.88635	Al
27.2897	6.49248	9.44392	0.924354	0.180815	-0.12838	9.87862	Al
38.7547	8.73516	7.85159	0.924354	0.180815	-0.12838	9.82386	Al
44.271	9.81424	7.08545	0.924354	0.180815	-0.12838	9.79739	Al
49.808	10.8973	6.31644	0.95537	-0.0582187	-0.205939	9.77078	Al
68.0673	9.78464	2.38046	0.921307	-0.0141683	-0.409692	9.68568	Al
69.2402	9.7666	1.85889	0.921307	-0.0141683	-0.409692	9.67997	Al
73.6554	9.6987	-0.104486	0.921307	-0.0141683	-0.409692	9.65848	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	28

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	19	69.9166	0	-0.00451157	3.44767	0.0869865	(86.3741,21.5769,32.8727)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
1.42242	5.05874	0	0.939693	0	0.34202	10	Al
12.4098	5.05874	3.99909	0.939693	0	0.34202	9.94886	Al
23.7668	5.05874	8.1327	0.939693	0	0.34202	9.89578	Al
24.9268	5.05874	8.55489	0.939693	0	0.34202	9.89034	Al
30.0734	5.05874	10.4281	0.939693	0	0.34202	9.86618	Al
54.4438	5.05874	19.2982	0.912845	-0.0263708	0.110613	9.75156	Al
56.7567	4.99192	19.5785	0.904862	0.0939353	0.0385435	9.74026	Al
58.4504	5.16774	19.6506	0.904862	0.0939353	0.0385435	9.73191	Al
64.8711	5.83429	19.9241	0.809885	-0.0346728	0.375096	9.70021	Al
72.2514	5.51832	23.3423	0.770153	0.297773	0.501936	9.65941	Al
72.4913	5.61107	23.4986	0.735552	0.436148	0.422891	9.65801	Al
78.2283	9.01281	26.797	0.735552	0.436148	0.422891	9.62297	Al
85.8188	13.5136	31.161	0.735552	0.436148	0.422891	9.57648	Al
109.647	27.6426	44.8605	0.735552	0.436148	0.422891	9.42999	Al
125.848	37.2489	54.1748	0.735552	0.436148	0.422891	9.32921	Al
126.985	37.9231	54.8285	0.801437	0.473745	0.217947	9.32208	Al
138.353	44.6428	57.92	0.801437	0.473745	0.217947	9.2566	Al
145.255	48.723	59.797	0.801437	0.473745	0.217947	9.21663	Al
178.065	68.1177	68.7196	0.801437	0.473745	0.217947	9.02599	Al
182.466	70.7194	69.9166	0.801437	0.473745	0.217947	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	29

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
yes	no	no	yes	10	12.6946	0	-0.00451322	3.44585	0.0601026	(93.8765,4.81569,6.6817)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-1.77025	-0.103752	0	0.939693	0	0.34202	10	Al
17.9631	-0.103752	7.18233	0.905686	0.0295844	0.0806801	9.90815	Al
24.0482	0.0950217	7.72441	0.905686	0.0295844	0.0806801	9.87855	Al
63.8712	1.39585	11.2719	0.905686	0.0295844	0.0806801	9.68441	Al
79.8416	1.91752	12.6946	0.877655	0.106818	-0.154472	9.60535	Al
95.4434	3.8164	9.94859	0.877655	0.106818	-0.154472	9.52515	Al
107.954	5.33908	7.74661	0.877655	0.106818	-0.154472	9.46042	Al
121.494	6.98701	5.36353	0.877655	0.106818	-0.154472	9.39001	Al
127.741	7.74726	4.26411	0.877655	0.106818	-0.154472	9.35733	Al
148.385	10.2598	0.630676	0.877655	0.106818	-0.154472	9.24907	Al
152.023	10.7027	-0.00973031	0.877655	0.106818	-0.154472	9.22981	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	30

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	18	34.3741	0	-0.00453137	2.95719	0.0314669	(103.909,-0.808449,23.9568)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.204574	0.582719	0	0.939693	0	0.34202	10	Al
0.703718	0.582719	0.181674	0.939693	0	0.34202	9.99768	Al
15.2677	0.582719	5.48252	0.939693	0	0.34202	9.92987	Al
32.3646	0.582719	11.7053	0.929592	-0.0544636	0.210825	9.84986	Al
33.7667	0.500573	12.0233	0.929592	-0.0544636	0.210825	9.84318	Al
56.9135	-0.85557	17.2728	0.929592	-0.0544636	0.210825	9.73294	Al
61.4817	-1.12322	18.3088	0.929592	-0.0544636	0.210825	9.71099	Al
88.8653	-2.72758	24.5192	0.929592	-0.0544636	0.210825	9.5792	Al
89.4059	-2.75926	24.6418	0.92884	0.0934546	0.224063	9.57657	Al
89.435	-2.75633	24.6489	0.92884	0.0934546	0.224063	9.57643	Al
98.7629	-1.81782	26.899	0.92884	0.0934546	0.224063	9.53102	Al
118.959	0.214181	31.7708	0.92884	0.0934546	0.224063	9.43234	Al
120.303	0.349438	32.0951	0.933213	-0.0202313	0.024814	9.42572	Al
151.975	-0.337192	32.9373	0.933213	-0.0202313	0.024814	9.27037	Al
155.116	-0.405279	33.0208	0.933213	-0.0202313	0.024814	9.25477	Al
180.845	-0.963053	33.7049	0.933213	-0.0202313	0.024814	9.12679	Al
183.139	-1.0128	33.7659	0.933213	-0.0202313	0.024814	9.11525	Al
187.056	-1.09771	33.8701	0.933213	-0.0202313	0.024814	9.09554	Al
206.01	-1.50863	34.3741	0.933213	-0.0202313	0.024814	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	31

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	13	38.1113	0	-0.00449096	2.70225	0.0178988	(84.8473,-7.93089,16.1989)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
1.31156	2.13353	0	0.939693	0	0.34202	10	Al
5.27186	2.13353	1.44143	0.939693	0	0.34202	9.98157	Al
6.72988	2.13353	1.97211	0.9181	-0.118116	0.167445	9.97477	Al
8.03151	1.96607	2.2095	0.9181	-0.118116	0.167445	9.96856	Al
22.1394	0.151065	4.78251	0.9181	-0.118116	0.167445	9.90118	Al
40.1299	-2.16346	8.06365	0.9181	-0.118116	0.167445	9.81481	Al
42.5811	-2.47881	8.5107	0.9181	-0.118116	0.167445	9.80296	Al
50.6762	-3.52027	9.9871	0.9181	-0.118116	0.167445	9.7638	Al
113.97	-11.6632	21.5308	0.9181	-0.118116	0.167445	9.45666	Al
131.661	-13.9392	24.7573	0.9181	-0.118116	0.167445	9.36868	Al
138.823	-14.8605	26.0634	0.9181	-0.118116	0.167445	9.33281	Al
139.818	-14.9886	26.2449	0.9181	-0.118116	0.167445	9.32781	Al
198.301	-22.5126	36.9112	0.9181	-0.118116	0.167445	9.03389	Al
204.882	-23.3591	38.1113	0.9181	-0.118116	0.167445	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	32

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	22	50.1629	0	-0.00454521	2.52121	0.081091	(106.659,-5.46955,31.8113)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
0.934336	-0.01951	0	0.939693	0	0.34202	10	Al
16.9678	-0.01951	5.83572	0.939693	0	0.34202	9.92537	Al
21.081	-0.01951	7.33277	0.939693	0	0.34202	9.90611	Al
25.1761	-0.01951	8.82328	0.939693	0	0.34202	9.88691	Al
53.038	-0.01951	18.9642	0.939693	0	0.34202	9.75608	Al
56.064	-0.01951	20.0656	0.939693	0	0.34202	9.74173	Al
66.722	-0.01951	23.9448	0.939693	0	0.34202	9.69111	Al
72.4337	-0.01951	26.0236	0.939693	0	0.34202	9.66387	Al
75.0325	-0.01951	26.9695	0.939693	0	0.34202	9.65145	Al
86.2021	-0.01951	31.0349	0.939693	0	0.34202	9.59802	Al
110.012	-0.01951	39.701	0.939693	0	0.34202	9.48364	Al
113.127	-0.01951	40.8349	0.939693	0	0.34202	9.46854	Al
119.015	-0.01951	42.9779	0.939693	0	0.34202	9.43996	Al
127.226	-0.01951	45.9665	0.939693	0	0.34202	9.40001	Al
135.189	-0.01951	48.8647	0.939693	0	0.34202	9.36114	Al
138.756	-0.01951	50.1629	0.700421	-0.381753	-0.258628	9.34367	Al
149.654	-5.9591	46.139	0.700421	-0.381753	-0.258628	9.27198	Al
156.063	-9.45234	43.7724	0.700421	-0.381753	-0.258628	9.22956	Al
161.335	-12.3257	41.8258	0.700421	-0.381753	-0.258628	9.19455	Al
164.537	-14.0714	40.6432	0.606977	-0.55414	-0.214081	9.17322	Al
167.283	-16.578	39.6748	-0.0637644	-0.609978	-0.622023	9.15208	Al
166.369	-25.3215	30.7586	-0.0637644	-0.609978	-0.622023	9.08497	Al
165.218	-36.3295	19.5332	-0.0637644	-0.609978	-0.622023	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	33

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	21	64.9926	0	-0.00454445	3.85466	0.189445	(100.463,28.8266,36.9207)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.46469	1.59796	0	0.939693	0	0.34202	10	Al
1.61067	1.59796	0.755371	0.926639	0.135897	0.427019	9.99034	Al
7.5734	2.47243	3.50315	0.914535	0.249581	0.312191	9.96217	Al
7.90242	2.56222	3.61547	0.914535	0.249581	0.312191	9.96059	Al
18.8162	5.54063	7.34105	0.914535	0.249581	0.312191	9.90824	Al
53.6788	15.0548	19.242	0.914535	0.249581	0.312191	9.74031	Al
79.3709	22.0663	28.0124	0.914535	0.249581	0.312191	9.61492	Al
80.6775	22.4229	28.4584	0.914535	0.249581	0.312191	9.60848	Al
84.6708	23.5127	29.8216	0.914535	0.249581	0.312191	9.58878	Al
92.5888	25.6736	32.5245	0.914535	0.249581	0.312191	9.54967	Al
111.605	30.8632	39.0161	0.914535	0.249581	0.312191	9.45544	Al
116.382	32.1668	40.6466	0.914535	0.249581	0.312191	9.43159	Al
121.809	33.6478	42.4992	0.862825	0.202482	0.479036	9.40444	Al
130.776	35.7522	47.4779	0.862825	0.202482	0.479036	9.35679	Al
138.324	37.5235	51.6683	0.862825	0.202482	0.479036	9.31652	Al
145.71	39.2568	55.7691	0.862825	0.202482	0.479036	9.27698	Al
161.082	42.8641	64.3033	0.862825	0.202482	0.479036	9.19444	Al
162.323	43.1555	64.9926	-0.815462	-0.0615685	-0.664893	9.18772	Al
161.792	43.1154	64.5599	-0.815462	-0.0615685	-0.664893	9.18469	Al
158.432	42.8617	61.8197	-0.781013	0.323802	-0.634324	9.16544	Al
143.695	48.9712	49.8512	-0.781013	0.323802	-0.634324	9.07721	Al
130.896	54.2776	39.4561	-0.781013	0.323802	-0.634324	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	34

BackScattered	Transmitted	Detected	Displayed	Nb Collisions	Max Depth	Mean Free Path	Mean dE/dS	Mean Phi	Mean Theta	Mean Position
no	no	no	yes	31	67.2756	0	-0.00456351	3.77511	0.122078	(111.029,11.4187,48.9777)	

X	Y	Z	Rx	Ry	Rz	Energy	Region
-0.550521	0.0921595	0	0.939693	0	0.34202	10	Al
0.0515538	0.0921595	0.219137	0.939693	0	0.34202	9.9972	Al
14.751	0.0921595	5.5693	0.898163	0.248976	0.47383	9.92876	Al
20.3523	1.64487	8.52429	0.898163	0.248976	0.47383	9.90133	Al
25.3564	3.03205	11.1642	0.898163	0.248976	0.47383	9.87677	Al
36.9641	6.24976	17.2879	0.898163	0.248976	0.47383	9.8197	Al
45.3581	8.57663	21.7162	0.898163	0.248976	0.47383	9.77825	Al
52.3674	10.5197	25.414	0.929584	0.0838145	0.469553	9.74352	Al
68.8721	12.0078	33.7509	0.898635	0.184968	0.571509	9.66429	Al
73.6346	12.988	36.7797	0.898635	0.184968	0.571509	9.64049	Al
86.3336	15.6019	44.8559	0.898635	0.184968	0.571509	9.57692	Al
90.7272	16.5063	47.6502	0.898635	0.184968	0.571509	9.55481	Al
104.171	19.2734	56.2001	0.930573	-0.136921	0.40325	9.48704	Al
108.097	18.6958	57.9013	0.930573	-0.136921	0.40325	9.46783	Al
109.704	18.4594	58.5977	0.930573	-0.136921	0.40325	9.45995	Al
113.743	17.8651	60.3478	0.930573	-0.136921	0.40325	9.44014	Al
114.284	17.7855	60.5822	0.930573	-0.136921	0.40325	9.43748	Al
128.591	15.6804	66.7822	0.817351	-0.0446474	0.00968931	9.36717	Al
147.133	14.6675	67.002	0.806374	-0.033483	0.196687	9.26284	Al
147.583	14.6488	67.1118	0.806374	-0.033483	0.196687	9.26025	Al
148.219	14.6224	67.2669	0.778992	-0.129265	0.0448571	9.25659	Al
148.37	14.5975	67.2756	0.762779	-0.0749038	-0.0610194	9.25569	Al
153.074	14.1355	66.8993	0.762779	-0.0749038	-0.0610194	9.22706	Al
154.04	14.0406	66.822	0.762779	-0.0749038	-0.0610194	9.22117	Al
156.1	13.8383	66.6572	0.745063	0.118314	-0.183268	9.2086	Al
157.856	14.1171	66.2254	0.745063	0.118314	-0.183268	9.19762	Al
161.389	14.6781	65.3564	0.745063	0.118314	-0.183268	9.17551	Al
164.8	15.2197	64.5174	0.725332	-0.418269	-0.246466	9.15411	Al
170.722	11.8046	62.505	0.725332	-0.418269	-0.246466	9.1159	Al
175.596	8.99405	60.8489	0.396683	-0.812251	-0.133624	9.08434	Al
180.775	-1.61137	59.1042	0.437115	-0.669133	-0.358359	9.02286	Al
182.887	-4.84368	57.3731	0.437115	-0.669133	-0.358359	9	Al
-----------------------------------------------------------------	-----------------------------------------------------------------	
	Trajectory	35

